Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion
Phones and Tablets,"Createkat Katfit Watch Band SPO2 Tracker - Biru",Kab. Tangerang,999999,4.8,1464,1111,2,"gak sesuai harga malah kualitas nol",Negative,Anger
Phones and Tablets,"Createkat Katfit Watch Band SPO2 Tracker - Biru",Kab. Tangerang,999999,4.8,1464,1111,1,"barangnya gak berfungsi",Negative,Sadness
Phones and Tablets,"Createkat Katfit Watch Band SPO2 Tracker - Biru",Kab. Tangerang,999999,4.8,1464,1111,1,"toko gak bertanggung jawab, barang rusak yang dikirim ??, minta tolong barang diganti aja, alasannya banyak banget,. dan sampe skr juga barang yang saya beli gak di ganti2.. benar2 gak ada tanggung jawabnya sama sekali nih toko.",Negative,Anger
Phones and Tablets,"Createkat Katfit Watch Band SPO2 Tracker - Biru",Kab. Tangerang,999999,4.8,1464,1111,1,"Bagaimana gak kecewa ???? sampai sekarang Jam Tangannya gak nyala! udah d cas beberapa kali bahkan seharian. Tetap gak nyala! saya Kecewa ????",Negative,Sadness
Phones and Tablets,"Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE",Jakarta Barat,1725000,5,3760,1682,2,"ribet pemakaian , gk di saranin beli",Negative,Fear
Phones and Tablets,"Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE",Jakarta Barat,1725000,5,3760,1682,1,"Pelayanan tidak baik. Terdapat page flicker/crash di kindle yang dibeli. Setelah di complaint pihak penjual bilang itu hal yang normal dan disetiap kindle memang memiliki page flicker/crash. Namun, di deskripsi produk tidak di jelaskan tentang hal itu. Di complaint baru di jelasin kalo itu normal. Hati hati dalam memesan. Minta deskripsi secara rinci dan detail sebelum membeli karena ini produk elektronik yang butuh di cek devicenya dan lain-lain.",Negative,Sadness
Phones and Tablets,"Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE",Jakarta Barat,1725000,5,3760,1682,1,"SELLER TDK BERTANGGUNG JWB. Kindlenya baru dibeli terus rusak. Pembelian 23 okt, 26 okt kindle nya rusak. Katanya ad garansi 7 hari, bgtu di message & whatsapp cuma di READ. Ga bertanggung jawab banget. Hati2 ya kalau mau beli disini after sale service nya sgt tidak bagus. Gabisa dipake deh kindle nya sayang banget, padahal uda capek2 nabung. Smoga dpt karma nya sndri deh :)",Negative,Anger
Phones and Tablets,"Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE",Jakarta Barat,1725000,5,3760,1682,1,"Baru 2 hari pemakaian, Kindle Paperwhite nya rusak. Penjual tidak mau di-return dan bantu klaim garansi. Sedih bangettt... ????????",Negative,Sadness
Phones and Tablets,"Apple iPad Air 4 2020 256GB 64GB Wifi Only 10.9 256 64 Not Cellular - WIFI 64 GB, Grey",Jakarta Pusat,9710000,4.9,1806,1171,2,"packing hanya buble wrap, lain kali tambahkan kardus. komunikasikan pengiriman dengan jelas biar tidak repot, masa dikirim terpisah case nya, mana ngga instan, dan ngga bisa dicancel.",Negative,Anger
Phones and Tablets,"Apple iPad Air 4 2020 256GB 64GB Wifi Only 10.9 256 64 Not Cellular - WIFI 64 GB, Grey",Jakarta Pusat,9710000,4.9,1806,1171,1,"seller tidak jujur&pengiriman super lama pdhl pesen gojek instant. di hari pemesanan di info kalau ada suara MARHABA/ HELLO krn ketekan, pdhl seumur2 beli apple ga pernah ada kasus bs ketekan kalau belum dibuka. sdh blg juga kalau saya ga mau barang yg ini karena menurut saya aneh, katanya blm dibuka tp mana bs ada suara tiba2 muncul? dr factorynya masa? eh hari itu gak kunjung dikirim tp bilangnya udh dikirim, nyatanya ditunggu smp batterynya habis, baru dikirim keesokan harinya?? dipikir saya ga pernah beli barang apple kayanyaa� barang baru apple itu selalu dikasih batt minimal bgt 20% dr full. ini ga bs nyala sama sekali. hehe mau boongin saya yahh. udh cukup beli sekali aja disini.",Negative,Fear
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,3,"Barang Sampai tapi banyak yang tergores dan penyok di penyangga nya :(",Negative,Fear
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,3,"gimana mau dipake ?? orang buat letak hpnya aja ngga ada... percuma",Negative,Sadness
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,3,"barang gampang rusak",Negative,Sadness
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,2,"barang tidak dibungkus bubble .. sampai rumah pecah dech???? nanya sama penjual ktnya tidak bisa claim.. walaupun ada video unboxing ???? ga papa itung2 sedekah aja ke tokonya.. tapi kwalitas tripotnya bagus dan kokoh..",Negative,Fear
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,2,"barang tidak sesuai pesanan, tempat penyimpan hp nya tidak ada.. kecewa",Negative,Sadness
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,2,"salah satu kakinya ada yg bengkok, jadi gabisa dipake, udah minta refund tetep gabisa yasudahlah",Negative,Fear
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,1,"tertera harga aslinya 110rb.. kirain barangnya kualitas premium lah minimal, ternyata yg dateng barang kualitas rendah, packing nya juga asal2an.. payah.",Negative,Sadness
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,1,"kecewa, sudah di tunggu hampir sebulan, barang gak sampe malah return",Negative,Sadness
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,1,"saya tidak menerima produk sama sekali dari kurir dan kurir tidak menelfon saya kalo barang sudah diantarkan dan dititipkan di siapa karena saya belum menerima paket saya saya mengajukan komplain",Negative,Fear
Phones and Tablets,"Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus",Jakarta Barat,125000,4.8,13000,4601,3,"barang kw.. kalau original, bagian ujung colokan lightning nya berwarna abu, kalau ini wrna putih.. di plat usb jg seperti gbr produk yg palsu.. bagian kiri adalah produk yg dibeli di toko ini, yg kanan adalah kabel original saat beli HP.",Negative,Fear
Phones and Tablets,"Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus",Jakarta Barat,125000,4.8,13000,4601,3,"Socket ujung kendor tidak ori",Negative,Fear
Phones and Tablets,"Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus",Jakarta Barat,125000,4.8,13000,4601,2,"Waktu sampe udah rusak",Negative,Sadness
Phones and Tablets,"Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus",Jakarta Barat,125000,4.8,13000,4601,2,"baru 2x pake nge-cas, dan rusak",Negative,Sadness
Phones and Tablets,"Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus",Jakarta Barat,125000,4.8,13000,4601,2,"Kabel nya kurang bagus , buat ngecas Nymbung masuk keluar lagi ,,",Negative,Fear
Phones and Tablets,"Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus",Jakarta Barat,125000,4.8,13000,4601,1,"aktual nya barang tidak diterima...padahal ini order ke 2 untuk alamat dan penerima yang SAMA",Negative,Fear
Phones and Tablets,"Kabel Data Iphone Original Ori Cable Data Ip 6 6plus 7 7plus 8 8plus",Jakarta Barat,125000,4.8,13000,4601,1,"jelek mudah rusak",Negative,Sadness
Phones and Tablets,"Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi",Jakarta Pusat,399000,4.7,1150,812,4,"microphone tidak bekerja, sisi kiri kurang bassnya",Negative,Sadness
Phones and Tablets,"Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi",Jakarta Pusat,399000,4.7,1150,812,3,"Kualitas barang kurang baik",Negative,Sadness
Phones and Tablets,"Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi",Jakarta Pusat,399000,4.7,1150,812,3,"Yg sebelah kanan ga bisa pas di telinga, udh dicoba 4 org,,hasilx sama ga bisa pas jadi dengarx ga maksimal",Negative,Fear
Phones and Tablets,"Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi",Jakarta Pusat,399000,4.7,1150,812,3,"Pesen warna merah, yg dateng warna hitam. Padahal udaj konfirmasi di chat.",Negative,Sadness
Phones and Tablets,"Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi",Jakarta Pusat,399000,4.7,1150,812,2,"pengirimannya cepet, tapi barangnya tidak sesuai ekspektasi",Negative,Sadness
Phones and Tablets,"Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi",Jakarta Pusat,399000,4.7,1150,812,2,"pertama pake normal,, baru 5 menit volume suka kecil sendiri, liat riview disini jg banyak masalah barangnya. . nasib barang promo",Negative,Sadness
Phones and Tablets,"Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi",Jakarta Pusat,399000,4.7,1150,812,1,"plastik SDH terbuka saat barang datang (tidak tersegel) dan minta nya warna biru dpt nya warna hitam",Negative,Fear
Phones and Tablets,"Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi",Jakarta Pusat,399000,4.7,1150,812,1,"pengiriman sangat lama, diluar estimasi yg tercantum",Negative,Fear
Phones and Tablets,"Earphone I Earbuds I Headset Gaming with Mic JETEX HX8 - Garansi Resmi",Jakarta Pusat,399000,4.7,1150,812,1,"baru dateng,baru di coba malah udah copot yg bagian kanan,udah coba di perbaiki trus coba di pake lagi masih copot juga",Negative,Fear
Phones and Tablets,"Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam",Jakarta Pusat,2114000,4.9,17400,4629,3,"segel beda, seharusnya segel sein seperti yg kecil. seller kurang paham instruksi, seperti barang repack",Negative,Fear
Phones and Tablets,"Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam",Jakarta Pusat,2114000,4.9,17400,4629,2,"Pengiriman lama, Minta Nota Pembelian tidak di kasi",Negative,Fear
Phones and Tablets,"Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam",Jakarta Pusat,2114000,4.9,17400,4629,2,"Ga ada kartu garansi, alasannya kalo resmi ga ada kartu garansinya. Aduh boong bgt temen saya sales samsung dan ttp ada. Dari awal dus udah letoy bgt dan robek2. Ini bukan krn kurir, soalnya logika aja bubble wrap tebel kok dus robek sedangkan bubble wrap ga robek sama sekali. Ga ada headset, casan ga di plastik, kertas bawaan semua cuma pake kertas tipis kaya hvs glossy. Bener2 kaya kotak bikina sendiri. Saya udah chat penjual jg ga ada penyelesaian. HPnya sih ga ada lecet baret atau apapun. Smoga awet dan bener asli",Negative,Fear
Phones and Tablets,"Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam",Jakarta Pusat,2114000,4.9,17400,4629,2,"ribet, pelayanan mengecewakan",Negative,Sadness
Phones and Tablets,"Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam",Jakarta Pusat,2114000,4.9,17400,4629,1,"3 penyok parah banget gk layak jual dan sobek parah... padahal udh sering beli dikasihnya jelek banget... GG bang",Negative,Sadness
Phones and Tablets,"Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam",Jakarta Pusat,2114000,4.9,17400,4629,1,"Sangat kecewa dengan barang yg di terima segel Samsung sudah terbuka katanya dari sananya di dlm plasti segel ada kartu byu sudah di buka segel pelaatiknya yg makin parah layar banyak sidik jari tertinggal baru buka curiga curang tokonya barang mukin di tukar2 sama yg kw seperti Kepala carger kabel dll hati2 di toko ini harus lebih waspada dan di tanya detail kedua penjelasan juga gak bisa selalu bilang gak tau Kaka dari sana dari sana kalo dari Samsung asli sesuai pembicaraan buat apa Samsung buat segel bahkan ada tulisan jangan terima segel rusak kurang baik pokonya toko ini ngerasa barang bekas",Negative,Sadness
Phones and Tablets,"ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC",Jakarta Utara,99000,4.9,5770,3631,3,"mudah copot di dasbord,lemnya kgk kuat",Negative,Fear
Phones and Tablets,"ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC",Jakarta Utara,99000,4.9,5770,3631,3,"barangnya rusak kak harus diservis dulu...",Negative,Fear
Phones and Tablets,"ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC",Jakarta Utara,99000,4.9,5770,3631,2,"aku baru pakai sebentar patah",Negative,Sadness
Phones and Tablets,"ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC",Jakarta Utara,99000,4.9,5770,3631,2,"tidak terlalu nempel dan susah nempel di dashboard !!",Negative,Fear
Phones and Tablets,"ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC",Jakarta Utara,99000,4.9,5770,3631,1,"cepat rusak",Negative,Sadness
Phones and Tablets,"ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC",Jakarta Utara,99000,4.9,5770,3631,1,"Bahan dan konstruksinya tidak kuat, mudah patah.",Negative,Fear
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Jakarta Utara,109000,4.9,41000,17300,3,"Seller very slow response, semua step selalu last minute baru lanjut. Ketika official store lain, hanya butuh 1-2 maks 3 hari barang sampai setelah order, ini baru diterima setelah 5 hari",Negative,Sadness
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Jakarta Utara,109000,4.9,41000,17300,3,"yg micro ini sering rusak coba di tingkatkn lg kualitasnya",Negative,Sadness
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Jakarta Utara,109000,4.9,41000,17300,3,"Tidak berfungsi dengan baik",Negative,Fear
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Jakarta Utara,109000,4.9,41000,17300,2,"belum seminggu udah ga fungsi",Negative,Sadness
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Jakarta Utara,109000,4.9,41000,17300,2,"pelayanan kurang cepat dan ramah",Negative,Fear
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Jakarta Utara,109000,4.9,41000,17300,1,"Awalnya seneng karena barang cepat sampai dan bagus, ternyata belum sampai sebulan sudah rusak ga bisa dipake lg ??",Negative,Sadness
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C",Jakarta Utara,109000,4.9,41000,17300,1,"sebentar pakai sudah patah. aku pikir besi ternyata plastik",Negative,Sadness
Phones and Tablets,"Remax True wireless Stereo Earbuds TWS-21 - Putih",Jakarta Pusat,150000,4.7,449,255,2,"yg sebelah cuma hidup sebentar, trs mati. dan terasa panas kaya ada yg konslet",Negative,Fear
Phones and Tablets,"Remax True wireless Stereo Earbuds TWS-21 - Putih",Jakarta Pusat,150000,4.7,449,255,2,"mati sebelah , kecewa pedahal udah kek percaya",Negative,Sadness
Phones and Tablets,"Remax True wireless Stereo Earbuds TWS-21 - Putih",Jakarta Pusat,150000,4.7,449,255,1,"Prtama brgnya dtg cman bsa nyala sebelah dan gk bsa charge.. mnta garansi tuker baru, malah lbh parah gk bsa nyala kduanya.. gila lah kapok buangin uang aja",Negative,Sadness
Phones and Tablets,"USAMS T22 ADAPTER CHARGER 18W QC3.0 FAST CHARGER",Kota Tangerang,98500,4.9,5529,2824,1,"pengiriman lama, charger tidak fast charging",Negative,Fear
Phones and Tablets,"USAMS T22 ADAPTER CHARGER 18W QC3.0 FAST CHARGER",Kota Tangerang,98500,4.9,5529,2824,1,"baru dipakai 1 bulan sudah rusak",Negative,Sadness
Phones and Tablets,"USAMS T22 ADAPTER CHARGER 18W QC3.0 FAST CHARGER",Kota Tangerang,98500,4.9,5529,2824,1,"Satu pcs dipakai 1 jam panas, satu lagi tidak bisa fast charging. Dibuang ke tong sampah langsung.",Negative,Sadness
Mother and Baby,"Puzzle evamat polos - Tikar evamat - Alas Main Anak-Karpet Puzzle eva - Hitam",Jakarta Utara,55000,4.9,2337,592,5,"Desain ergonomis. Gampang dipakai",Positive,Happy
Mother and Baby,"Puzzle evamat polos - Tikar evamat - Alas Main Anak-Karpet Puzzle eva - Hitam",Jakarta Utara,55000,4.9,2337,592,5,"barang sesuai dan bagus",Positive,Happy
Mother and Baby,"Puzzle evamat polos - Tikar evamat - Alas Main Anak-Karpet Puzzle eva - Hitam",Jakarta Utara,55000,4.9,2337,592,5,"Desain ergonomis. Tekstur empuk. Bayi jadi tenang. Gampang dipakai",Positive,Happy
Mother and Baby,"Puzzle evamat polos - Tikar evamat - Alas Main Anak-Karpet Puzzle eva - Hitam",Jakarta Utara,55000,4.9,2337,592,5,"Gampang dipakai. Tekstur empuk.",Positive,Happy
Mother and Baby,"Puzzle evamat polos - Tikar evamat - Alas Main Anak-Karpet Puzzle eva - Hitam",Jakarta Utara,55000,4.9,2337,592,5,"mantab dah .si kecil suka..terima kasih seller.ama pengiriman nya.terima kasih toko pedia",Positive,Happy
Mother and Baby,"Puzzle evamat polos - Tikar evamat - Alas Main Anak-Karpet Puzzle eva - Hitam",Jakarta Utara,55000,4.9,2337,592,4,"Seller responsif, barang cukup baik dan sesuai harga. Bisa dilihat antar sambungannya kurang pas, saran saya beli warna gelap agar sela2 sambungan matras tidak tampak. overall saya cukup puas kok. thx seller ??",Positive,Happy
Mother and Baby,"Kodomo Baby Tisu Basah Anti Bacterial 50 sheets",Jakarta Selatan,37400,5,5309,1636,5,"Menggunakan bahan alami. Tidak memicu alergi. Tanpa bahan pengawet. Aman untuk bayi ??.",Positive,Happy
Mother and Baby,"Kodomo Baby Tisu Basah Anti Bacterial 50 sheets",Jakarta Selatan,37400,5,5309,1636,5,"barang bagus, packing rapih dan aman, harga murah, pegiriman cepat, thank u seller",Positive,Happy
Mother and Baby,"Kodomo Baby Tisu Basah Anti Bacterial 50 sheets",Jakarta Selatan,37400,5,5309,1636,5,"Aman untuk bayi ??. trimakasih",Positive,Happy
Mother and Baby,"Kodomo Baby Tisu Basah Anti Bacterial 50 sheets",Jakarta Selatan,37400,5,5309,1636,5,"produk OK packing bagus pengiriman cepat",Positive,Happy
Mother and Baby,"Kodomo Baby Tisu Basah Anti Bacterial 50 sheets",Jakarta Selatan,37400,5,5309,1636,5,"Respon dan proses cepat, pengiriman juga. Toko rekomendasi",Positive,Love
Mother and Baby,"Kodomo Baby Tisu Basah Anti Bacterial 50 sheets",Jakarta Selatan,37400,5,5309,1636,5,"Barang datang sesuai pesanan dan gambar di etalase, juga penjelasan penjual. Puass.Aman untuk bayi ??",Positive,Happy
Mother and Baby,"Kodomo Baby Tisu Basah Anti Bacterial 50 sheets",Jakarta Selatan,37400,5,5309,1636,4,"Proses cepat, pengiriman juga cepat, dapet promo juga, Thanks Seller",Positive,Happy
Mother and Baby,"Kodomo Baby Tisu Basah Anti Bacterial 50 sheets",Jakarta Selatan,37400,5,5309,1636,4,"pengirimannya cepat rapi makasih",Positive,Love
Mother and Baby,"Merries Pants Positive Skin L 30",Kota Bekasi,50800,5,5700,1696,5,"pengiriman cepat . admin ramah , langganan dah kedepannya",Positive,Happy
Mother and Baby,"Merries Pants Positive Skin L 31",Kota Bekasi,50800,5,5700,1696,5,"Ukurannya pas. Cepat menyerap. Tidak membuat lecet. Dapat bonus. Terima kasih yaa.",Positive,Happy
Mother and Baby,"Merries Pants Positive Skin L 32",Kota Bekasi,50800,5,5700,1696,5,"Barang sesuai pesanan. Kualitas bagus baik. Mantap. Packing juga oke. Seller ramah. Pengiriman juga cepat. Fast respons. Recommended seller pokoknya ??",Positive,Love
