Kode Transaksi,Timestamp,Kode Barang,Nama Barang,Jumlah,Harga Jual,Total
48522020230705132829,2023-07-05 13:28:29,btgspakca25cm,Batang pengaduk spatula kaca 25 cm,1,"5.500,00","5.500,00"
48522020230705142956,2023-07-05 14:29:56,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230705143701,2023-07-05 14:37:01,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230705143814,2023-07-05 14:38:14,Co6,isi tabung co2 6m3,1,"350.000,00","350.000,00"
48522020230705153736,2023-07-05 15:37:36,clnkitan,Celana khitan v.mahal(S),3,"15.000,00","45.000,00"
48522020230705154515,2023-07-05 15:45:15,tingkatlipat,Tongkat lipat,1,"81.000,00","81.000,00"
48522020230706142137,2023-07-06 14:21:37,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230706142149,2023-07-06 14:21:49,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230706142355,2023-07-06 14:23:55,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230706142523,2023-07-06 14:25:23,ishara,Buku ishihara's,1,"35.000,00","35.000,00"
48522020230706142557,2023-07-06 14:25:57,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230706142649,2023-07-06 14:26:49,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020230706143051,2023-07-06 14:30:51,Korent,Korentang,1,"60.000,00","60.000,00"
48522020230706143051,2023-07-06 14:30:51,Geacan,Selang gea canul,1,"10.000,00","10.000,00"
48522020230706143051,2023-07-06 14:30:51,infset,Set infuse,1,"7.500,00","7.500,00"
48522020230706143051,2023-07-06 14:30:51,sensi100pcs,Alkohol swab sensi 100pc,1,"14.500,00","14.500,00"
48522020230706143051,2023-07-06 14:30:51,spatelpolosonemed,Tongue spatel polos onemed,1,"12.500,00","12.500,00"
48522020230706143051,2023-07-06 14:30:51,benangjahit,Suture needle hecting,1,"20.500,00","20.500,00"
48522020230706143051,2023-07-06 14:30:51,urnbg,Urine bag No hanger,1,"10.000,00","10.000,00"
48522020230706143051,2023-07-06 14:30:51,sutplan,Suture plain,1,"10.500,00","10.500,00"
48522020230706143051,2023-07-06 14:30:51,hmtgc,Reflek hammer triangle GC,1,"24.000,00","24.000,00"
48522020230706143051,2023-07-06 14:30:51,kcmtgoglprotectonmd,Kacamata gogle protect onemed,1,"20.500,00","20.500,00"
48522020230706145232,2023-07-06 14:52:32,O21m3,Isi oksigen 1m3,3,"50.000,00","150.000,00"
48522020230707122135,2023-07-07 12:21:35,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230707142149,2023-07-07 14:21:49,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230707142205,2023-07-07 14:22:05,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230707142220,2023-07-07 14:22:20,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230707142424,2023-07-07 14:24:24,pispottutup,Pispot laki laki tutup onemed,1,"21.000,00","21.000,00"
48522020230707142610,2023-07-07 14:26:10,Nedholrenz14cm,Needle holder renz 14 cm,1,"32.500,00","32.500,00"
48522020230707143215,2023-07-07 14:32:15,btgpngdukspatla20cm,Batang pengaduk spatula kaca 20 cm,1,"5.000,00","5.000,00"
48522020230707143215,2023-07-07 14:32:15,btgspakca25cm,Batang pengaduk spatula kaca 25 cm,1,"5.500,00","5.500,00"
48522020230707143215,2023-07-07 14:32:15,pptkc,Pipet kaca pendek tipis 10 cm,1,"2.500,00","2.500,00"
48522020230707143215,2023-07-07 14:32:15,pptkcpjgtps14cm,Pipet kaca panjang tipis 14 cm,2,"2.500,00","5.000,00"
48522020230707143314,2023-07-07 14:33:14,btgpngdukspatla20cm,Batang pengaduk spatula kaca 20 cm,3,"5.000,00","15.000,00"
48522020230707143359,2023-07-07 14:33:59,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230707144140,2023-07-07 14:41:40,N26m3,isi tabung nitrogen6m3,1,"200.000,00","200.000,00"
48522020230707144202,2023-07-07 14:42:02,N26m3,isi tabung nitrogen6m3,1,"200.000,00","200.000,00"
48522020230707144226,2023-07-07 14:42:26,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230707144226,2023-07-07 14:42:26,Co6,isi tabung co2 6m3,1,"350.000,00","350.000,00"
48522020230707144246,2023-07-07 14:42:46,rgltrmedicallotus,Regulator Medical Lotus,1,"350.000,00","350.000,00"
48522020230707144328,2023-07-07 14:43:28,O21-5m,"Isi tabung oksigen 1,5 m",1,"70.000,00","70.000,00"
48522020230707144406,2023-07-07 14:44:06,walkeronehealth,Walker lipat onehealth,1,"385.000,00","385.000,00"
48522020230707144528,2023-07-07 14:45:28,al961L,Alkohol 96% 1liter,2,"36.000,00","72.000,00"
48522020230707144709,2023-07-07 14:47:09,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230707144721,2023-07-07 14:47:21,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230708081618,2023-07-08 8:16:18,timbyomnual,Timbangan bayi manual oneMed,1,"332.000,00","332.000,00"
48522020230708081618,2023-07-08 8:16:18,Mcrtsnmd,Microtois onemed,1,"38.000,00","38.000,00"
48522020230708083022,2023-07-08 8:30:22,Btgkca10cm,Batang pengaduk spatula kaca 10 cm,2,"3.500,00","7.000,00"
48522020230708083134,2023-07-08 8:31:34,gelmta,Gelas mata,2,"2.500,00","5.000,00"
48522020230708090603,2023-07-08 9:06:03,bloodtrf,Blood transfusion,2,"15.000,00","30.000,00"
48522020230708090741,2023-07-08 9:07:41,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230708090753,2023-07-08 9:07:53,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230708090805,2023-07-08 9:08:05,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230708090817,2023-07-08 9:08:17,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230708090854,2023-07-08 9:08:54,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230708105425,2023-07-08 10:54:25,alkhol1lt,Alkohol 70% 1liter,2,"27.000,00","54.000,00"
48522020230708105617,2023-07-08 10:56:17,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230708111105,2023-07-08 11:11:05,wb,Walker besi,1,"120.000,00","120.000,00"
48522020230708111212,2023-07-08 11:12:12,al961L,Alkohol 96% 1liter,1,"36.000,00","36.000,00"
48522020230708131128,2023-07-08 13:11:28,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020230708131616,2023-07-08 13:16:16,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230708131636,2023-07-08 13:16:36,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230708134514,2023-07-08 13:45:14,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230708140936,2023-07-08 14:09:36,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230710114310,2023-07-10 11:43:10,t021m3,Tabung oksigen 1m3,1,"700.000,00","700.000,00"
48522020230710114310,2023-07-10 11:43:10,reg,Regulator biasa,1,"350.000,00","350.000,00"
48522020230710114310,2023-07-10 11:43:10,tr,Trolly oksigen 1m3 second,1,"60.000,00","60.000,00"
48522020230710114339,2023-07-10 11:43:39,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230710114339,2023-07-10 11:43:39,Geacan,Selang gea canul,1,"10.000,00","10.000,00"
48522020230710114431,2023-07-10 11:44:31,t021m3,Tabung oksigen 1m3,1,"700.000,00","700.000,00"
48522020230710114431,2023-07-10 11:44:31,tr,Trolly oksigen 1m3 second,1,"60.000,00","60.000,00"
48522020230710114431,2023-07-10 11:44:31,reg,Regulator biasa,1,"350.000,00","350.000,00"
48522020230710114505,2023-07-10 11:45:05,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230710114505,2023-07-10 11:45:05,onehealthcanul,Selang onehealth canul,1,"10.000,00","10.000,00"
48522020230710114530,2023-07-10 11:45:30,tnsidgtlomrn8712,Tensi digital omron 8712,1,"495.000,00","495.000,00"
48522020230710114555,2023-07-10 11:45:55,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230710114645,2023-07-10 11:46:45,asamurat,Easy touch strip asam urat,1,"98.000,00","98.000,00"
48522020230710114718,2023-07-10 11:47:18,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230710114822,2023-07-10 11:48:22,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230710114835,2023-07-10 11:48:35,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230710114848,2023-07-10 11:48:48,O26m3part2,Isi tabung O26m3 part 2,2,"125.000,00","250.000,00"
48522020230710114908,2023-07-10 11:49:08,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230710114908,2023-07-10 11:49:08,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230710114921,2023-07-10 11:49:21,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230710114956,2023-07-10 11:49:56,wb,Walker besi,1,"120.000,00","120.000,00"
48522020230710115041,2023-07-10 11:50:41,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020230710133237,2023-07-10 13:32:37,Co6,isi tabung co2 6m3,1,"350.000,00","350.000,00"
48522020230710133257,2023-07-10 13:32:57,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230710133317,2023-07-10 13:33:17,O21-5m,"Isi tabung oksigen 1,5 m",1,"70.000,00","70.000,00"
48522020230710142410,2023-07-10 14:24:10,Kuning,Medline kuning,1,"7.500,00","7.500,00"
48522020230710151207,2023-07-10 15:12:07,t026m3,Tabung oksigen 6m3,1,"1.900.000,00","1.900.000,00"
48522020230710151223,2023-07-10 15:12:23,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230710153245,2023-07-10 15:32:45,tbair,Tabung air,1,"95.000,00","95.000,00"
48522020230711080533,2023-07-11 8:05:33,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230711080647,2023-07-11 8:06:47,gtfrbn,Gunting ferban marwa,1,"25.000,00","25.000,00"
48522020230711080647,2023-07-11 8:06:47,iedstuffuphecting,up hecting iedstuff,1,"26.500,00","26.500,00"
48522020230711080647,2023-07-11 8:06:47,Marwapin,Pinset anatomis marwa,1,"13.500,00","13.500,00"
48522020230711090344,2023-07-11 9:03:44,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230711090422,2023-07-11 9:04:22,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230711090437,2023-07-11 9:04:37,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230711090453,2023-07-11 9:04:53,O21m3,Isi oksigen 1m3,2,"50.000,00","100.000,00"
48522020230711090606,2023-07-11 9:06:06,ishara,Buku ishihara's,1,"35.000,00","35.000,00"
48522020230711090710,2023-07-11 9:07:10,tourniquetonehealth,Tourniquet onehealth,1,"13.500,00","13.500,00"
48522020230711090754,2023-07-11 9:07:54,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020230711132319,2023-07-11 13:23:19,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230711132413,2023-07-11 13:24:13,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230711144226,2023-07-11 14:42:26,t026m3,Tabung oksigen 6m3,1,"1.900.000,00","1.900.000,00"
48522020230711144226,2023-07-11 14:42:26,reg,Regulator biasa,1,"350.000,00","350.000,00"
48522020230711144300,2023-07-11 14:43:00,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230711144300,2023-07-11 14:43:00,onehealthcanul,Selang onehealth canul,1,"10.000,00","10.000,00"
48522020230711144330,2023-07-11 14:43:30,nebulizeronemed,nebulizer onemed,1,"330.000,00","330.000,00"
48522020230711144533,2023-07-11 14:45:33,p3k,Kotak P3K,1,"21.000,00","21.000,00"
48522020230711144533,2023-07-11 14:45:33,ultflx5,Ultrafix onemed 5*5,1,"15.000,00","15.000,00"
48522020230711144533,2023-07-11 14:45:33,srgtgnmxtr7,Sarung tangan steril maxter 7,1,"7.500,00","7.500,00"
48522020230711144533,2023-07-11 14:45:33,mic1,"Micropour 1/2""",1,"7.000,00","7.000,00"
48522020230711144557,2023-07-11 14:45:57,al961L,Alkohol 96% 1liter,1,"36.000,00","36.000,00"
48522020230712140945,2023-07-12 14:09:45,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230712143917,2023-07-12 14:39:17,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230712143940,2023-07-12 14:39:40,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230712143952,2023-07-12 14:39:52,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230712144004,2023-07-12 14:40:04,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230712144030,2023-07-12 14:40:30,AC4kg,isi tabung acetylene,1,"450.000,00","450.000,00"
48522020230712144151,2023-07-12 14:41:51,t021m3,Tabung oksigen 1m3,1,"700.000,00","700.000,00"
48522020230712144151,2023-07-12 14:41:51,reg,Regulator biasa,1,"350.000,00","350.000,00"
48522020230712144237,2023-07-12 14:42:37,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230712144237,2023-07-12 14:42:37,onehealthcanul,Selang onehealth canul,1,"10.000,00","10.000,00"
48522020230712144256,2023-07-12 14:42:56,O21m3,Isi oksigen 1m3,3,"50.000,00","150.000,00"
48522020230712144322,2023-07-12 14:43:22,onehealthcanul,Selang onehealth canul,1,"10.000,00","10.000,00"
48522020230712144402,2023-07-12 14:44:02,wb,Walker besi,1,"120.000,00","120.000,00"
48522020230712154129,2023-07-12 15:41:29,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230712155250,2023-07-12 15:52:50,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230713080613,2023-07-13 8:06:13,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230713080613,2023-07-13 8:06:13,onehealthcanul,Selang onehealth canul,1,"10.000,00","10.000,00"
48522020230713090648,2023-07-13 9:06:48,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230713090744,2023-07-13 9:07:44,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020230713090835,2023-07-13 9:08:35,Tablok,Tabung reaksi lokal 16*150mm,1,"4.500,00","4.500,00"
48522020230713105314,2023-07-13 10:53:14,O21-5m,"Isi tabung oksigen 1,5 m",1,"70.000,00","70.000,00"
48522020230713105314,2023-07-13 10:53:14,tip50mlonehealth,Cateter tip 50ml onehealth,1,"7.500,00","7.500,00"
48522020230713114945,2023-07-13 11:49:45,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230713132344,2023-07-13 13:23:44,tournilok,Tourniquet lokal,2,"11.000,00","22.000,00"
48522020230713132408,2023-07-13 13:24:08,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230713132425,2023-07-13 13:24:25,O21m3,Isi oksigen 1m3,2,"50.000,00","100.000,00"
48522020230713134833,2023-07-13 13:48:33,snelchart,Snellen chart,3,"6.500,00","19.500,00"
48522020230713140503,2023-07-13 14:05:03,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230713140503,2023-07-13 14:05:03,Co6,isi tabung co2 6m3,1,"350.000,00","350.000,00"
48522020230713151437,2023-07-13 15:14:37,t021m3,Tabung oksigen 1m3,1,"700.000,00","700.000,00"
48522020230713151437,2023-07-13 15:14:37,reg,Regulator biasa,1,"350.000,00","350.000,00"
48522020230713155323,2023-07-13 15:53:23,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230713155323,2023-07-13 15:53:23,Co6,isi tabung co2 6m3,1,"350.000,00","350.000,00"
48522020230715091231,2023-07-15 9:12:31,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230715091305,2023-07-15 9:13:05,O26m3part2,Isi tabung O26m3 part 2,2,"125.000,00","250.000,00"
48522020230715091320,2023-07-15 9:13:20,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230715092032,2023-07-15 9:20:32,tk1onehealth,Tongkat kaki 1 onehealth,1,"81.000,00","81.000,00"
48522020230715110852,2023-07-15 11:08:52,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230715110914,2023-07-15 11:09:14,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230715110934,2023-07-15 11:09:34,N26m3,isi tabung nitrogen6m3,1,"200.000,00","200.000,00"
48522020230715111024,2023-07-15 11:10:24,al961L,Alkohol 96% 1liter,1,"36.000,00","36.000,00"
48522020230715112509,2023-07-15 11:25:09,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230715112521,2023-07-15 11:25:21,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230715112801,2023-07-15 11:28:01,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230715113037,2023-07-15 11:30:37,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230715113113,2023-07-15 11:31:13,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230715123543,2023-07-15 12:35:43,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230715123555,2023-07-15 12:35:55,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230715123613,2023-07-15 12:36:13,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230715123708,2023-07-15 12:37:08,alkhol1lt,Alkohol 70% 1liter,1,"27.000,00","27.000,00"
48522020230715123751,2023-07-15 12:37:51,gelmta,Gelas mata,2,"2.500,00","5.000,00"
48522020230715123846,2023-07-15 12:38:46,Deksik,Deker siku tangan,1,"11.500,00","11.500,00"
48522020230715143247,2023-07-15 14:32:47,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230715143304,2023-07-15 14:33:04,O26m3part2,Isi tabung O26m3 part 2,2,"125.000,00","250.000,00"
48522020230717083205,2023-07-17 8:32:05,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230717084129,2023-07-17 8:41:29,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230717125209,2023-07-17 12:52:09,btgpngdukspatla20cm,Batang pengaduk spatula kaca 20 cm,1,"5.000,00","5.000,00"
48522020230717125257,2023-07-17 12:52:57,Bola,Bola kesehatan,1,"12.000,00","12.000,00"
48522020230717125335,2023-07-17 12:53:35,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020230717125425,2023-07-17 12:54:25,Uklemonmd,U-klem onemed,1,"35.000,00","35.000,00"
48522020230717125438,2023-07-17 12:54:38,alkhol1lt,Alkohol 70% 1liter,1,"27.000,00","27.000,00"
48522020230717125452,2023-07-17 12:54:52,onemedstickpad,Pispot bab onemed stickpad,1,"40.000,00","40.000,00"
48522020230717132859,2023-07-17 13:28:59,Geacan,Selang gea canul,4,"10.000,00","40.000,00"
48522020230717132859,2023-07-17 13:28:59,onehealthcanul,Selang onehealth canul,1,"10.000,00","10.000,00"
48522020230717132859,2023-07-17 13:28:59,oxy,Oxycan,1,"61.000,00","61.000,00"
48522020230717132859,2023-07-17 13:28:59,O21m3,Isi oksigen 1m3,2,"50.000,00","100.000,00"
48522020230717134635,2023-07-17 13:46:35,tAr6,Tabung argon 6m3,1,"1.900.000,00","1.900.000,00"
48522020230717134656,2023-07-17 13:46:56,Ar6m3,Isi tabung argon 6m3,2,"400.000,00","800.000,00"
48522020230717134749,2023-07-17 13:47:49,isin21m3,Isi nitro 1m3,2,"120.000,00","240.000,00"
48522020230717134844,2023-07-17 13:48:44,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230717150253,2023-07-17 15:02:53,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230718081913,2023-07-18 8:19:13,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230718081947,2023-07-18 8:19:47,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230718082046,2023-07-18 8:20:46,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230718082116,2023-07-18 8:21:16,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020230718131856,2023-07-18 13:18:56,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230718131856,2023-07-18 13:18:56,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230718131913,2023-07-18 13:19:13,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230718131913,2023-07-18 13:19:13,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230718131931,2023-07-18 13:19:31,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230718131944,2023-07-18 13:19:44,Ar6m3,Isi tabung argon 6m3,1,"400.000,00","400.000,00"
48522020230718132004,2023-07-18 13:20:04,N26m3,isi tabung nitrogen6m3,1,"200.000,00","200.000,00"
48522020230718132024,2023-07-18 13:20:24,O21m3,Isi oksigen 1m3,2,"50.000,00","100.000,00"
48522020230718132111,2023-07-18 13:21:11,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230718132111,2023-07-18 13:21:11,tbair,Tabung air,1,"95.000,00","95.000,00"
48522020230718132130,2023-07-18 13:21:30,alkhol1lt,Alkohol 70% 1liter,1,"27.000,00","27.000,00"
48522020230718132212,2023-07-18 13:22:12,kr,Kruk,1,"200.000,00","200.000,00"
48522020230718132345,2023-07-18 13:23:45,kr,Kruk,1,"200.000,00","200.000,00"
48522020230718132630,2023-07-18 13:26:30,t021m3,Tabung oksigen 1m3,1,"700.000,00","700.000,00"
48522020230718132630,2023-07-18 13:26:30,reg,Regulator biasa,1,"350.000,00","350.000,00"
48522020230718132701,2023-07-18 13:27:01,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020230718154440,2023-07-18 15:44:40,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230718154723,2023-07-18 15:47:23,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020230719102728,2023-07-19 10:27:28,Bola,Bola kesehatan,1,"12.000,00","12.000,00"
48522020230719102822,2023-07-19 10:28:22,Uklemonmd,U-klem onemed,1,"35.000,00","35.000,00"
48522020230719102909,2023-07-19 10:29:09,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020230719102936,2023-07-19 10:29:36,O21m3,Isi oksigen 1m3,2,"50.000,00","100.000,00"
48522020230719102954,2023-07-19 10:29:54,Ar1m3,isi tabung argon 1m3/argon 0.5m3,1,"150.000,00","150.000,00"
48522020230719103010,2023-07-19 10:30:10,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
